0,0,0.3325,0.32575,1,0
0,1,0.430435,0.409735,0,0
0,1,0.441667,0.440642,1,0
0,1,0.346957,0.337939,0,0
0,1,0.285,0.270833,0,0
0,1,0.264167,0.256312,1,0
0,0,0.265833,0.257571,1,0
0,0,0.253043,0.250339,0,0
0,1,0.264348,0.257574,1,0
0,1,0.3025,0.292908,1,0
0,1,0.3,0.29735,0,0
0,1,0.268333,0.257575,0,1
0,1,0.3,0.283454,0,0
0,0,0.315,0.315637,0,0
0,0,0.378333,0.378767,1,0
0,1,0.573333,0.542929,1,0
0,1,0.414167,0.39835,0,0
0,1,0.390833,0.387608,1,0
0,1,0.4375,0.433696,1,0
0,1,0.335833,0.324479,0,0
0,0,0.3425,0.341529,0,0
0,0,0.426667,0.426737,0,0
0,1,0.595652,0.565217,0,0
0,1,0.5025,0.493054,0,0
0,1,0.4125,0.417283,0,0
0,1,0.4675,0.462742,1,0
1,0,0.446667,0.441913,1,0
0,0,0.430833,0.425492,0,1
0,0,0.456667,0.445696,1,0
0,1,0.5125,0.503146,1,0
0,1,0.505833,0.489258,0,0
0,1,0.595,0.564392,1,0
0,1,0.459167,0.453892,1,0
0,1,0.336667,0.321954,0,0
0,0,0.46,0.450121,0,0
0,0,0.581667,0.551763,0,0
0,1,0.606667,0.5745,1,0
0,1,0.631667,0.594083,1,0
0,1,0.62,0.575142,0,0
0,1,0.6175,0.578929,0,0
0,1,0.51,0.497463,1,0
0,0,0.4725,0.464021,1,0
0,0,0.451667,0.448204,0,0
0,1,0.549167,0.532833,0,0
0,1,0.616667,0.582079,0,0
0,1,0.414167,0.40465,0,0
0,1,0.459167,0.441917,1,0
0,1,0.479167,0.474117,1,0
0,0,0.52,0.512621,1,0
0,0,0.528333,0.518933,1,0
0,1,0.5325,0.525246,1,0
0,1,0.5325,0.522721,1,0
0,1,0.5425,0.5284,1,0
0,1,0.535,0.523363,1,0
0,1,0.5125,0.4943,0,0
0,0,0.520833,0.500629,0,0
0,0,0.5625,0.536,0,0
0,1,0.5775,0.550512,1,0
0,1,0.561667,0.538529,0,0
0,1,0.55,0.527158,0,0
0,1,0.530833,0.510742,0,0
0,1,0.536667,0.529042,1,0
0,0,0.6025,0.571975,1,0
0,0,0.604167,0.5745,1,0
0,1,0.631667,0.590296,0,0
0,1,0.66,0.604813,0,0
0,1,0.660833,0.615542,1,0
0,1,0.708333,0.654688,1,0
0,1,0.681667,0.637008,1,0
0,0,0.655833,0.612379,1,0
0,0,0.6675,0.61555,1,0
1,0,0.733333,0.671092,1,0
0,1,0.775,0.725383,1,0
0,1,0.764167,0.720967,0,0
0,1,0.715,0.643942,1,0
0,1,0.62,0.587133,1,0
0,0,0.635,0.594696,1,0
0,0,0.648333,0.616804,0,0
0,1,0.678333,0.621858,1,0
0,1,0.7075,0.65595,1,0
0,1,0.775833,0.727279,1,0
0,1,0.808333,0.757579,0,0
0,1,0.755,0.703292,1,0
0,0,0.725,0.678038,1,0
0,0,0.6925,0.643325,1,0
0,1,0.635,0.601654,1,0
0,1,0.604167,0.591546,1,0
0,1,0.626667,0.587754,1,0
0,1,0.628333,0.595346,0,0
0,1,0.649167,0.600383,1,0
0,0,0.696667,0.643954,1,0
0,0,0.699167,0.645846,0,0
0,1,0.635,0.595346,0,0
0,1,0.680833,0.637646,0,0
0,1,0.733333,0.693829,1,0
0,1,0.728333,0.693833,0,0
0,1,0.724167,0.656583,1,0
0,0,0.695,0.643313,1,0
0,0,0.68,0.637629,1,0
0,1,0.6825,0.637004,0,0
0,1,0.744167,0.692558,1,0
0,1,0.728333,0.654688,1,0
0,1,0.696667,0.637008,1,0
0,1,0.7225,0.652162,1,0
0,0,0.738333,0.667308,1,0
0,0,0.716667,0.668575,0,0
1,0,0.726667,0.665417,0,0
0,1,0.746667,0.696338,1,0
0,1,0.72,0.685633,1,0
0,1,0.75,0.686871,1,0
0,1,0.709167,0.670483,0,0
0,0,0.733333,0.664158,1,0
0,0,0.7475,0.690025,1,0
0,1,0.7625,0.729804,1,0
0,1,0.794167,0.739275,1,0
0,1,0.746667,0.689404,1,0
0,1,0.680833,0.635104,1,0
0,1,0.663333,0.624371,1,0
0,0,0.686667,0.638263,1,0
0,0,0.719167,0.669833,1,0
0,1,0.746667,0.703925,1,0
0,1,0.776667,0.747479,1,0
0,1,0.768333,0.74685,1,0
0,1,0.815,0.826371,0,0
0,1,0.848333,0.840896,1,0
0,0,0.849167,0.804287,1,0
0,0,0.83,0.794829,1,0
0,1,0.743333,0.720958,1,0
0,1,0.771667,0.696979,1,0
0,1,0.775,0.690667,1,0
0,1,0.779167,0.7399,1,0
0,1,0.838333,0.785967,1,0
0,0,0.804167,0.728537,1,0
0,0,0.805833,0.729796,1,0
0,1,0.771667,0.703292,1,0
0,1,0.783333,0.707071,1,0
0,1,0.731667,0.679937,0,0
0,1,0.71,0.664788,0,0
0,1,0.710833,0.656567,1,0
0,0,0.716667,0.676154,0,0
0,0,0.7425,0.715292,1,0
0,1,0.765,0.703283,1,0
0,1,0.775,0.724121,1,0
0,1,0.766667,0.684983,1,0
0,1,0.7175,0.651521,1,0
0,1,0.708333,0.654042,1,0
0,0,0.685833,0.645858,0,0
0,0,0.676667,0.624388,0,0
0,1,0.665833,0.616167,1,0
0,1,0.700833,0.645837,1,0
0,1,0.723333,0.666671,1,0
0,1,0.711667,0.662258,1,0
0,1,0.685,0.633221,0,0
0,0,0.6975,0.648996,1,0
0,0,0.710833,0.675525,1,0
0,1,0.691667,0.638254,1,0
0,1,0.640833,0.606067,1,0
0,1,0.673333,0.630692,1,0
0,1,0.684167,0.645854,0,0
0,1,0.7,0.659733,1,0
0,0,0.68,0.635556,0,0
0,0,0.707059,0.647959,1,0
0,1,0.636667,0.607958,1,0
0,1,0.639167,0.594704,1,0
0,1,0.656667,0.611121,1,0
0,1,0.655,0.614921,1,0
0,1,0.643333,0.604808,0,0
0,0,0.669167,0.633213,1,0
0,0,0.709167,0.665429,1,0
1,0,0.673333,0.625646,0,0
0,1,0.54,0.5152,0,1
0,1,0.599167,0.544229,0,1
0,1,0.633913,0.555361,0,1
0,1,0.65,0.578946,0,0
0,0,0.66,0.607962,1,0
0,0,0.653333,0.609229,1,0
0,1,0.644348,0.60213,1,0
0,1,0.650833,0.603554,1,0
0,1,0.673333,0.6269,1,0
0,1,0.5775,0.553671,0,0
0,1,0.469167,0.461475,0,0
0,0,0.491667,0.478512,0,0
0,0,0.5075,0.490537,1,0
0,1,0.549167,0.529675,0,0
0,1,0.561667,0.532217,0,0
0,1,0.595,0.550533,0,0
0,1,0.628333,0.554963,0,0
0,1,0.609167,0.522125,0,0
0,0,0.606667,0.564412,0,0
0,0,0.634167,0.572637,0,0
0,1,0.649167,0.589042,0,0
0,1,0.636667,0.574525,0,0
0,1,0.635,0.575158,0,0
0,1,0.616667,0.574512,1,0
0,1,0.564167,0.544829,1,0
0,0,0.41,0.412863,0,0
0,0,0.356667,0.345317,0,0
0,1,0.384167,0.392046,0,0
0,1,0.484167,0.472858,1,0
0,1,0.538333,0.527138,1,0
0,1,0.494167,0.480425,1,0
0,1,0.510833,0.504404,1,0
0,0,0.521667,0.513242,1,0
0,0,0.540833,0.523983,1,0
1,0,0.570833,0.542925,1,0
0,1,0.566667,0.546096,0,0
0,1,0.543333,0.517717,0,1
0,1,0.589167,0.551804,0,0
0,1,0.550833,0.529675,0,0
0,0,0.506667,0.498725,1,0
0,0,0.511667,0.503154,1,0
0,1,0.534167,0.510725,1,0
0,1,0.5325,0.522721,0,0
0,1,0.541739,0.513848,0,1
0,1,0.475833,0.466525,1,0
0,1,0.4275,0.423596,1,0
0,0,0.4225,0.425492,1,0
0,0,0.421667,0.422333,1,0
0,1,0.463333,0.457067,1,0
0,1,0.471667,0.463375,1,0
0,1,0.484167,0.472846,0,0
0,1,0.47,0.457046,0,0
0,1,0.330833,0.318812,0,0
0,0,0.254167,0.227913,0,1
0,0,0.319167,0.321329,1,0
0,1,0.34,0.356063,1,0
0,1,0.400833,0.397088,1,0
0,1,0.3775,0.390133,1,0
0,1,0.408333,0.405921,1,0
0,1,0.403333,0.403392,0,0
0,0,0.326667,0.323854,1,0
0,0,0.348333,0.362358,1,0
0,1,0.395,0.400871,1,0
0,1,0.408333,0.412246,1,0
0,1,0.4,0.409079,1,0
0,1,0.38,0.373721,0,0
1,0,0.324167,0.306817,1,0
0,0,0.356667,0.357942,1,0
0,0,0.440833,0.43055,1,0
0,1,0.53,0.524612,1,0
0,1,0.53,0.507579,0,0
0,1,0.456667,0.451988,0,1
0,1,0.341667,0.323221,0,0
0,1,0.274167,0.272721,1,0
0,0,0.329167,0.324483,1,0
0,0,0.463333,0.457058,0,0
0,1,0.4475,0.445062,0,1
0,1,0.416667,0.421696,0,1
0,1,0.440833,0.430537,0,0
1,0,0.373333,0.372471,1,0
0,1,0.375,0.380671,1,0
0,0,0.375833,0.385087,1,0
0,0,0.459167,0.4558,1,0
0,1,0.503478,0.490122,1,0
0,1,0.458333,0.451375,0,0
0,1,0.325,0.311221,1,0
0,1,0.3125,0.305554,1,0
0,1,0.314167,0.331433,1,0
0,0,0.299167,0.310604,1,0
0,0,0.330833,0.3491,1,0
0,1,0.385833,0.393925,0,0
0,1,0.4625,0.4564,0,1
0,1,0.41,0.400246,0,1
0,1,0.265833,0.256938,1,0
0,1,0.290833,0.317542,1,0
0,0,0.275,0.266412,1,0
0,0,0.220833,0.253154,1,0
0,1,0.238333,0.270196,1,0
0,1,0.2825,0.301138,1,0
0,1,0.3175,0.338362,0,0
0,1,0.4225,0.412237,0,0
0,1,0.375,0.359825,0,0
0,0,0.258333,0.249371,0,0
0,0,0.238333,0.245579,1,0
0,1,0.276667,0.280933,1,0
0,1,0.385833,0.396454,0,0
0,1,0.428333,0.428017,0,0
0,1,0.423333,0.426121,0,0
0,1,0.373333,0.377513,1,0
0,0,0.3025,0.299242,1,0
0,0,0.274783,0.279961,1,0
1,0,0.321739,0.315535,1,0
0,1,0.325,0.327633,0,0
0,1,0.29913,0.279974,1,0
0,1,0.248333,0.263892,1,0
0,1,0.311667,0.318812,1,0
0,0,0.41,0.414121,1,0
0,0,0.37,0.375621,1,0
1,0,0.273043,0.252304,1,0
0,1,0.15,0.126275,1,0
0,1,0.1075,0.119337,0,0
0,1,0.265833,0.278412,1,0
0,1,0.334167,0.340267,1,0
0,0,0.393333,0.390779,1,0
0,0,0.3375,0.340258,1,0
0,1,0.224167,0.247479,0,0
0,1,0.308696,0.318826,1,0
0,1,0.274167,0.282821,0,0
0,1,0.3825,0.381938,0,0
0,1,0.274167,0.249362,1,0
0,0,0.18,0.183087,1,0
0,0,0.166667,0.161625,1,0
1,0,0.19,0.190663,1,0
0,1,0.373043,0.364278,0,0
0,1,0.303333,0.275254,1,0
0,1,0.19,0.190038,1,0
0,1,0.2175,0.220958,0,0
0,0,0.173333,0.174875,0,0
0,0,0.1625,0.16225,0,0
0,1,0.218333,0.243058,0,0
0,1,0.3425,0.349108,1,0
0,1,0.294167,0.294821,1,0
0,1,0.341667,0.35605,0,0
0,1,0.425,0.415383,0,0
0,0,0.315833,0.326379,1,0
0,0,0.2825,0.272721,1,0
0,1,0.269167,0.262625,1,0
0,1,0.39,0.381317,1,0
0,1,0.469167,0.466538,1,0
0,1,0.399167,0.398971,0,0
0,1,0.313333,0.309346,1,0
0,0,0.264167,0.272725,0,0
0,0,0.265833,0.264521,0,0
0,1,0.282609,0.296426,1,0
0,1,0.354167,0.361104,1,0
0,1,0.256667,0.266421,0,0
0,1,0.265,0.261988,1,0
0,1,0.280833,0.293558,0,0
0,0,0.224167,0.210867,0,1
0,0,0.1275,0.101658,1,0
0,1,0.2225,0.227913,1,0
0,1,0.319167,0.333946,0,0
0,1,0.348333,0.351629,1,0
0,1,0.316667,0.330162,0,0
0,1,0.343333,0.351629,1,0
0,0,0.346667,0.355425,1,0
0,0,0.28,0.265788,0,0
1,0,0.28,0.273391,1,0
0,1,0.287826,0.295113,1,0
0,1,0.395833,0.392667,1,0
0,1,0.454167,0.444446,1,0
0,1,0.4075,0.410971,0,0
0,0,0.290833,0.255675,1,0
0,0,0.279167,0.268308,1,0
0,1,0.366667,0.357954,1,0
0,1,0.359167,0.353525,1,0
0,1,0.344348,0.34847,0,0
0,1,0.485833,0.475371,1,0
0,1,0.353333,0.359842,0,0
0,0,0.414167,0.413492,0,0
0,0,0.325833,0.303021,1,0
0,1,0.243333,0.241171,1,0
0,1,0.258333,0.255042,1,0
0,1,0.404167,0.3851,1,0
0,1,0.5275,0.524604,1,0
0,1,0.410833,0.397083,0,0
0,0,0.2875,0.277767,1,0
0,0,0.361739,0.35967,1,0
0,1,0.466667,0.459592,1,0
0,1,0.565,0.542929,1,0
0,1,0.5725,0.548617,1,0
0,1,0.5575,0.532825,1,0
0,1,0.435833,0.436229,0,0
0,0,0.514167,0.505046,0,0
0,0,0.4725,0.464,0,0
0,1,0.545,0.532821,1,0
0,1,0.560833,0.538533,1,0
0,1,0.531667,0.513258,0,0
0,1,0.554167,0.531567,1,0
0,1,0.601667,0.570067,0,0
0,0,0.5025,0.486733,0,0
0,0,0.4375,0.437488,0,0
0,1,0.445833,0.43875,1,0
0,1,0.323333,0.315654,1,0
0,1,0.484167,0.47095,1,0
0,1,0.494167,0.482304,1,0
0,1,0.37,0.375621,0,0
0,0,0.424167,0.421708,0,0
0,0,0.425833,0.417287,0,0
0,1,0.433913,0.427513,1,0
0,1,0.466667,0.461483,1,0
0,1,0.541667,0.53345,1,0
0,1,0.435,0.431163,1,0
0,1,0.403333,0.390767,1,0
0,0,0.4375,0.426129,1,0
0,0,0.5,0.492425,1,0
0,1,0.489167,0.476638,1,0
0,1,0.446667,0.436233,1,0
0,1,0.348696,0.337274,1,0
0,1,0.3975,0.387604,1,0
0,1,0.4425,0.431808,1,0
0,0,0.495,0.487996,1,0
0,0,0.606667,0.573875,1,0
1,0,0.664167,0.614925,1,0
0,1,0.608333,0.598487,1,0
0,1,0.463333,0.457038,0,0
0,1,0.498333,0.493046,1,0
0,1,0.526667,0.515775,1,0
0,0,0.57,0.542921,1,0
0,0,0.396667,0.389504,0,1
0,1,0.321667,0.301125,0,0
0,1,0.413333,0.405283,1,0
0,1,0.476667,0.470317,1,0
0,1,0.498333,0.483583,0,0
0,1,0.4575,0.452637,1,0
0,0,0.376667,0.377504,0,0
0,0,0.458333,0.450121,1,0
0,1,0.464167,0.457696,0,0
0,1,0.613333,0.577021,0,0
0,1,0.564167,0.537896,1,0
0,1,0.56,0.537242,0,0
0,1,0.6275,0.590917,1,0
0,0,0.621667,0.584608,0,0
0,0,0.5625,0.546737,0,0
0,1,0.5375,0.527142,0,0
0,1,0.581667,0.557471,0,0
0,1,0.575,0.553025,0,0
0,1,0.505833,0.491783,1,0
0,1,0.533333,0.520833,1,0
0,0,0.564167,0.544817,1,0
0,0,0.6125,0.585238,1,0
0,1,0.573333,0.5499,0,0
0,1,0.611667,0.576404,0,0
0,1,0.636667,0.595975,1,0
0,1,0.593333,0.572613,1,0
0,1,0.564167,0.551121,1,0
0,0,0.6,0.566908,1,0
0,0,0.620833,0.583967,1,0
0,1,0.598333,0.565667,0,0
0,1,0.615,0.580825,0,0
0,1,0.621667,0.584612,0,0
0,1,0.655,0.6067,1,0
0,1,0.68,0.627529,1,0
0,0,0.6925,0.642696,1,0
0,0,0.69,0.641425,1,0
1,0,0.7125,0.6793,1,0
0,1,0.7225,0.672992,1,0
0,1,0.656667,0.611129,0,0
0,1,0.68,0.631329,1,0
0,1,0.654167,0.607962,0,0
0,0,0.583333,0.566288,1,0
0,0,0.6025,0.575133,1,0
0,1,0.5975,0.578283,1,0
0,1,0.540833,0.525892,0,0
0,1,0.554167,0.542292,1,0
0,1,0.6025,0.569442,1,0
0,1,0.649167,0.597862,1,0
0,0,0.710833,0.648367,1,0
0,0,0.726667,0.663517,1,0
0,1,0.720833,0.659721,0,0
0,1,0.653333,0.597875,0,0
0,1,0.655833,0.611117,1,0
0,1,0.648333,0.624383,1,0
0,1,0.639167,0.599754,1,0
0,0,0.631667,0.594708,1,0
0,0,0.5925,0.571975,1,0
0,1,0.568333,0.544842,0,0
0,1,0.688333,0.654692,1,0
0,1,0.7825,0.720975,1,0
0,1,0.805833,0.752542,1,0
0,1,0.7775,0.724121,1,0
0,0,0.731667,0.652792,1,0
0,0,0.743333,0.674254,1,0
0,1,0.715833,0.654042,1,0
0,1,0.630833,0.594704,1,0
0,1,0.6975,0.640792,1,0
0,1,0.749167,0.675512,1,0
0,1,0.834167,0.786613,1,0
0,0,0.765,0.687508,1,0
0,0,0.815833,0.750629,1,0
0,1,0.781667,0.702038,1,0
0,1,0.780833,0.70265,1,0
1,0,0.789167,0.732337,1,0
0,1,0.8275,0.761367,1,0
0,1,0.828333,0.752533,1,0
0,0,0.861667,0.804913,1,0
0,0,0.8225,0.790396,1,0
0,1,0.710833,0.654054,0,0
0,1,0.720833,0.664796,0,0
0,1,0.716667,0.650271,1,0
0,1,0.715833,0.654683,1,0
0,1,0.731667,0.667933,0,0
0,0,0.703333,0.666042,0,0
0,0,0.745833,0.705196,1,0
0,1,0.763333,0.724125,1,0
0,1,0.818333,0.755683,1,0
0,1,0.793333,0.745583,1,0
0,1,0.77,0.714642,1,0
0,1,0.665833,0.613025,0,0
0,0,0.595833,0.549912,0,1
0,0,0.6675,0.623125,0,0
0,1,0.741667,0.690017,1,0
0,1,0.750833,0.70645,1,0
0,1,0.724167,0.654054,1,0
0,1,0.776667,0.739263,1,0
0,1,0.781667,0.734217,1,0
0,0,0.755833,0.697604,1,0
0,0,0.721667,0.667933,1,0
0,1,0.730833,0.684987,1,0
0,1,0.713333,0.662896,1,0
0,1,0.7175,0.667308,1,0
0,1,0.7525,0.707088,1,0
0,1,0.765833,0.722867,0,0
0,0,0.793333,0.751267,1,0
0,0,0.769167,0.731079,1,0
0,1,0.7525,0.710246,0,0
0,1,0.735833,0.697621,0,0
0,1,0.75,0.707717,0,0
0,1,0.755833,0.699508,1,0
0,1,0.715833,0.667942,0,0
0,0,0.6925,0.638267,0,0
0,0,0.700833,0.644579,1,0
0,1,0.720833,0.662254,1,0
0,1,0.726667,0.676779,1,0
0,1,0.706667,0.654037,1,0
0,1,0.719167,0.654688,1,0
0,1,0.723333,0.2424,1,0
0,0,0.678333,0.618071,1,0
0,0,0.635833,0.603554,0,0
0,1,0.635833,0.595967,0,0
0,1,0.649167,0.601025,1,0
0,1,0.6675,0.621854,1,0
0,1,0.695833,0.637008,1,0
0,1,0.7025,0.6471,0,0
0,0,0.661667,0.618696,0,0
0,0,0.653333,0.595996,0,0
0,1,0.703333,0.654688,1,0
0,1,0.728333,0.66605,1,0
0,1,0.685,0.635733,1,0
0,1,0.706667,0.652779,1,0
0,1,0.764167,0.6894,1,0
0,0,0.753333,0.702654,0,0
0,0,0.696667,0.649,0,0
1,0,0.7075,0.661629,1,0
0,1,0.725833,0.686888,1,0
0,1,0.736667,0.708983,1,0
0,1,0.696667,0.655329,0,0
0,1,0.703333,0.657204,1,0
0,0,0.659167,0.611121,0,0
0,0,0.61,0.578925,1,0
0,1,0.583333,0.565654,1,0
0,1,0.5775,0.554292,1,0
0,1,0.599167,0.570075,1,0
0,1,0.6125,0.579558,1,0
0,1,0.633333,0.594083,1,0
0,0,0.608333,0.585867,1,0
0,0,0.58,0.563125,1,0
0,1,0.580833,0.55305,0,0
0,1,0.623333,0.565067,0,0
0,1,0.5525,0.540404,1,0
0,1,0.546667,0.532192,1,0
0,1,0.599167,0.571971,1,0
0,0,0.65,0.610488,1,0
0,0,0.529167,0.518933,1,0
0,1,0.514167,0.502513,1,0
0,1,0.55,0.544179,1,0
0,1,0.635,0.596613,1,0
0,1,0.65,0.607975,0,0
0,1,0.619167,0.585863,0,0
0,0,0.5425,0.530296,1,0
0,0,0.526667,0.517663,1,0
0,1,0.520833,0.512,0,0
0,1,0.590833,0.542333,0,1
0,1,0.6575,0.599133,0,0
0,1,0.6575,0.607975,0,0
0,1,0.615,0.580187,1,0
0,0,0.554167,0.538521,1,0
0,0,0.415833,0.419813,0,0
1,0,0.383333,0.387608,0,0
0,1,0.446667,0.438112,0,0
0,1,0.514167,0.503142,1,0
0,1,0.435,0.431167,1,0
0,1,0.4375,0.433071,1,0
0,0,0.393333,0.391396,1,0
0,0,0.521667,0.508204,1,0
0,1,0.561667,0.53915,0,0
0,1,0.468333,0.460846,1,0
0,1,0.455833,0.450108,1,0
0,1,0.5225,0.512625,0,0
0,1,0.563333,0.537896,0,0
0,0,0.484167,0.472842,1,0
0,0,0.464167,0.456429,1,0
0,1,0.4875,0.482942,1,0
0,1,0.544167,0.530304,1,0
0,1,0.5875,0.558721,1,0
0,1,0.55,0.529688,0,0
0,1,0.545833,0.52275,0,0
0,0,0.53,0.515133,0,0
0,0,0.4775,0.467771,0,0
0,1,0.318182,0.309909,0,0
0,1,0.3575,0.3611,0,0
0,1,0.365833,0.369942,0,0
0,1,0.355,0.356042,1,0
0,0,0.343333,0.323846,0,0
0,0,0.325833,0.329538,1,0
0,1,0.319167,0.308075,1,0
0,1,0.280833,0.281567,1,0
0,1,0.295833,0.274621,0,0
0,1,0.352174,0.341891,1,0
0,1,0.361667,0.355413,1,0
0,0,0.389167,0.393937,1,0
0,0,0.420833,0.421713,1,0
1,0,0.485,0.475383,1,0
0,1,0.343333,0.323225,0,0
0,1,0.289167,0.281563,1,0
0,1,0.321667,0.324492,0,0
0,1,0.345,0.347204,1,0
0,0,0.325,0.326383,1,0
0,0,0.3425,0.337746,1,0
0,1,0.380833,0.375621,0,0
0,1,0.374167,0.380667,0,0
0,1,0.353333,0.364892,1,0
1,0,0.34,0.350371,1,0
0,1,0.368333,0.378779,1,0
0,0,0.278333,0.248742,1,0
0,0,0.245833,0.257583,1,0
0,1,0.313333,0.339004,1,0
0,1,0.291667,0.281558,0,0
0,1,0.296667,0.289762,1,0
0,1,0.28087,0.298422,1,0
0,1,0.298333,0.323867,1,0
0,0,0.298333,0.316904,0,0
0,0,0.3475,0.359208,0,0
0,1,0.4525,0.455796,1,0
0,1,0.475833,0.469054,1,0
0,1,0.438333,0.428012,1,0
0,1,0.255833,0.258204,1,0
0,1,0.320833,0.321958,0,0
0,0,0.381667,0.389508,0,0
0,0,0.384167,0.390146,0,0
0,1,0.435833,0.435575,0,0
0,1,0.353333,0.338363,0,0
0,1,0.2975,0.297338,0,0
0,1,0.295833,0.294188,1,0
0,1,0.281667,0.294192,1,0
0,0,0.324167,0.338383,1,0
0,0,0.3625,0.369938,0,0
0,1,0.393333,0.4015,0,0
0,1,0.410833,0.409708,1,0
0,1,0.3325,0.342162,1,0
0,1,0.33,0.335217,0,0
0,1,0.326667,0.301767,0,0
0,0,0.265833,0.236113,1,0
0,0,0.245833,0.259471,1,0
0,1,0.231304,0.2589,0,0
1,0,0.291304,0.294465,0,0
0,1,0.243333,0.220333,0,1
0,1,0.254167,0.226642,0,0
0,1,0.253333,0.255046,0,0
0,0,0.253333,0.2424,0,0
0,0,0.255833,0.2317,1,0
0,1,0.215833,0.223487,0,0
